host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,logical_elapsed_us,sample_period_us,sample,mode,s0,s1,s2,s3,s4,left_encoder_deg,right_encoder_deg,delta_left_encoder_deg,delta_right_encoder_deg,left_distance_m,right_distance_m,x_m,y_m,theta_deg,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
2026-06-22T09:25:33.8514715-07:00,1782145533851,30453952,13551189,30450000,50000,271,DRIVING,115,1000,1000,1000,89,4105,5679,20,23,1.14633,1.58727,-0.14484,0.28421,265.937,2,2,0,100,100
2026-06-22T09:25:33.8634755-07:00,1782145533863,30503951,13601188,30500000,50000,272,DRIVING,111,1000,1000,1000,78,4126,5701,21,22,1.15220,1.59342,-0.14524,0.27822,266.105,2,2,0,100,100
2026-06-22T09:25:33.8754724-07:00,1782145533875,30553953,13651190,30550000,50000,273,DRIVING,118,1000,1000,681,82,4147,5724,21,23,1.15806,1.59984,-0.14562,0.27209,266.442,2,2,0,100,100
2026-06-22T09:25:33.8904736-07:00,1782145533890,30603950,13701187,30600000,50000,274,DRIVING,128,1000,1000,351,83,4169,5746,22,22,1.16421,1.60598,-0.14601,0.26596,266.442,1,2,0,-100,100
2026-06-22T09:25:33.9044786-07:00,1782145533904,30653946,13751183,30650000,50000,275,DRIVING,80,1000,1000,384,46,4169,5770,0,24,1.16421,1.61268,-0.14598,0.26261,270.484,1,1,0,-100,100
2026-06-22T09:25:33.9179860-07:00,1782145533917,30703958,13801195,30700000,50000,276,DRIVING,43,1000,1000,1000,15,4156,5795,-13,25,1.16058,1.61967,-0.14578,0.26094,276.884,2,1,0,100,100
2026-06-22T09:25:33.9319863-07:00,1782145533931,30753954,13851191,30750000,50000,277,DRIVING,101,1000,1000,1000,75,4161,5820,5,25,1.16197,1.62665,-0.14503,0.25682,280.253,2,2,0,100,100
2026-06-22T09:25:33.9449838-07:00,1782145533944,30803955,13901192,30800000,50000,278,DRIVING,115,1000,1000,1000,88,4175,5840,14,20,1.16588,1.63223,-0.14410,0.25217,281.263,2,2,0,100,100
2026-06-22T09:25:33.9569841-07:00,1782145533956,30853949,13951186,30850000,50000,279,DRIVING,118,1000,1000,1000,89,4194,5862,19,22,1.17119,1.63838,-0.14294,0.24656,281.768,2,2,0,100,100
2026-06-22T09:25:33.9680095-07:00,1782145533968,30903949,14001186,30900000,50000,280,DRIVING,117,1000,1000,962,83,4214,5884,20,22,1.17677,1.64452,-0.14171,0.24083,282.105,2,2,0,100,100
2026-06-22T09:25:33.9780072-07:00,1782145533978,30953951,14051188,30950000,50000,281,DRIVING,131,1000,1000,630,89,4236,5906,22,22,1.18292,1.65066,-0.14042,0.23482,282.105,2,2,0,100,100
2026-06-22T09:25:33.9870071-07:00,1782145533987,31004004,14101241,31000000,50000,282,DRIVING,241,1000,1000,331,85,4258,5929,22,23,1.18906,1.65709,-0.13908,0.22868,282.274,1,2,0,-100,100
2026-06-22T09:25:33.9960071-07:00,1782145533996,31053948,14151185,31050000,50000,283,DRIVING,164,1000,1000,360,62,4257,5952,-1,23,1.18878,1.66351,-0.13822,0.22573,286.316,1,1,0,-100,100
2026-06-22T09:25:34.0050097-07:00,1782145534005,31103951,14201188,31100000,50000,284,DRIVING,58,1000,1000,1000,32,4243,5978,-14,26,1.18487,1.67077,-0.13756,0.22419,293.052,2,1,0,100,100
2026-06-22T09:25:34.0140080-07:00,1782145534014,31153955,14251192,31150000,50000,285,DRIVING,119,1000,1000,1000,92,4247,6003,4,25,1.18599,1.67775,-0.13575,0.22057,296.589,2,2,0,100,100
2026-06-22T09:25:34.0235171-07:00,1782145534023,31203947,14301184,31200000,50000,286,DRIVING,124,1000,1000,1000,92,4261,6024,14,21,1.18990,1.68361,-0.13347,0.21625,297.768,2,2,0,100,100
2026-06-22T09:25:34.0325171-07:00,1782145534032,31253950,14351187,31250000,50000,287,DRIVING,132,1000,1000,758,92,4280,6046,19,22,1.19520,1.68976,-0.13076,0.21120,298.274,2,2,0,100,100
2026-06-22T09:25:34.0415171-07:00,1782145534041,31303955,14401192,31300000,50000,288,DRIVING,171,1000,1000,428,90,4300,6068,20,22,1.20079,1.69590,-0.12795,0.20606,298.610,1,2,0,-100,100
2026-06-22T09:25:34.0505170-07:00,1782145534050,31353947,14451184,31350000,50000,289,DRIVING,99,1000,1000,517,58,4299,6091,-1,23,1.20051,1.70232,-0.12630,0.20347,302.652,2,1,0,100,100
2026-06-22T09:25:34.0595171-07:00,1782145534059,31403957,14501194,31400000,50000,290,DRIVING,117,1000,1000,765,88,4307,6117,8,26,1.20274,1.70958,-0.12353,0.19961,305.684,2,2,0,100,100
2026-06-22T09:25:34.0685159-07:00,1782145534068,31453951,14551188,31450000,50000,291,DRIVING,124,1000,1000,719,90,4323,6140,16,23,1.20721,1.71601,-0.12026,0.19526,306.863,2,2,0,100,100
2026-06-22T09:25:34.0775170-07:00,1782145534077,31503955,14601192,31500000,50000,292,DRIVING,128,1000,1000,584,90,4342,6161,19,21,1.21252,1.72187,-0.11688,0.19081,307.200,2,2,0,100,100
2026-06-22T09:25:34.0865171-07:00,1782145534086,31553946,14651183,31550000,50000,293,DRIVING,142,1000,981,436,90,4363,6184,21,23,1.21838,1.72829,-0.11314,0.18594,307.537,1,2,0,-100,100
2026-06-22T09:25:34.0955172-07:00,1782145534095,31603958,14701195,31600000,50000,294,DRIVING,87,1000,1000,791,55,4361,6208,-2,24,1.21782,1.73500,-0.11109,0.18365,311.916,2,1,0,100,100
2026-06-22T09:25:34.1065194-07:00,1782145534106,31653950,14751187,31650000,50000,295,DRIVING,105,1000,1000,1000,78,4366,6234,5,26,1.21922,1.74226,-0.10801,0.18061,315.452,2,2,0,100,100
2026-06-22T09:25:34.1160234-07:00,1782145534116,31703953,14801190,31700000,50000,296,DRIVING,122,1000,1000,1000,98,4382,6256,16,22,1.22369,1.74840,-0.10416,0.17696,316.463,2,2,0,100,100
2026-06-22T09:25:34.1260294-07:00,1782145534126,31753960,14851197,31750000,50000,297,DRIVING,126,1000,1000,1000,102,4401,6278,19,22,1.22899,1.75454,-0.09997,0.17305,316.968,2,2,0,100,100
2026-06-22T09:25:34.1360297-07:00,1782145534136,31803944,14901181,31800000,50000,298,DRIVING,129,1000,1000,1000,107,4422,6300,21,22,1.23486,1.76069,-0.09557,0.16897,317.137,2,2,0,100,100
2026-06-22T09:25:34.1450294-07:00,1782145534145,31853957,14951194,31850000,50000,299,DRIVING,125,1000,1000,1000,100,4443,6323,21,23,1.24072,1.76711,-0.09105,0.16482,317.474,2,2,0,100,100
2026-06-22T09:25:34.1570273-07:00,1782145534157,31903946,15001183,31900000,50000,300,DRIVING,129,1000,1000,1000,95,4465,6347,22,24,1.24686,1.77381,-0.08629,0.16050,317.810,2,2,0,100,100
2026-06-22T09:25:34.1700271-07:00,1782145534170,31953949,15051186,31950000,50000,301,DRIVING,126,1000,1000,1000,95,4487,6371,22,24,1.25301,1.78051,-0.08150,0.15622,318.147,2,2,0,100,100
2026-06-22T09:25:34.1820272-07:00,1782145534182,32004006,15101243,32000000,50000,302,DRIVING,126,1000,1000,1000,98,4510,6395,23,24,1.25943,1.78722,-0.07660,0.15185,318.316,2,2,0,100,100
2026-06-22T09:25:34.1940303-07:00,1782145534194,32053952,15151189,32050000,50000,303,DRIVING,117,1000,1000,1000,90,4532,6419,22,24,1.26557,1.79392,-0.07178,0.14761,318.652,2,2,0,100,100
2026-06-22T09:25:34.2060307-07:00,1782145534206,32103956,15201193,32100000,50000,304,DRIVING,80,1000,1000,1000,55,4553,6440,21,21,1.27144,1.79978,-0.06738,0.14374,318.652,2,2,0,100,100
2026-06-22T09:25:34.2185341-07:00,1782145534218,32153948,15251185,32150000,50000,305,DRIVING,104,1000,1000,1000,80,4577,6464,24,24,1.27814,1.80648,-0.06235,0.13931,318.652,2,2,0,100,100
2026-06-22T09:25:34.2315348-07:00,1782145534231,32203956,15301193,32200000,50000,306,DRIVING,107,1000,1000,1000,82,4600,6489,23,25,1.28456,1.81347,-0.05729,0.13491,318.989,2,2,0,100,100
2026-06-22T09:25:34.2435357-07:00,1782145534243,32253945,15351182,32250000,50000,307,DRIVING,103,1000,1000,1000,76,4622,6513,22,24,1.29071,1.82017,-0.05242,0.13072,319.326,2,2,0,100,100
2026-06-22T09:25:34.2555373-07:00,1782145534255,32303940,15401177,32300000,50000,308,DRIVING,112,1000,1000,1000,89,4645,6537,23,24,1.29713,1.82687,-0.04743,0.12646,319.495,2,2,0,100,100
2026-06-22T09:25:34.2685367-07:00,1782145534268,32353953,15451190,32350000,50000,309,DRIVING,121,1000,1000,1000,98,4667,6560,22,23,1.30327,1.83329,-0.04264,0.12240,319.663,2,2,0,100,100
2026-06-22T09:25:34.2800376-07:00,1782145534280,32403955,15501192,32400000,50000,310,DRIVING,119,1000,1000,1000,99,4689,6584,22,24,1.30942,1.84000,-0.03772,0.11827,320.000,2,2,0,100,100
2026-06-22T09:25:34.2930348-07:00,1782145534293,32453952,15551189,32450000,50000,311,DRIVING,122,1000,1000,1000,98,4711,6608,22,24,1.31556,1.84670,-0.03277,0.11417,320.337,2,2,0,100,100
2026-06-22T09:25:34.3057015-07:00,1782145534305,32503964,15601201,32500000,50000,312,DRIVING,124,1000,1000,1000,103,4733,6631,22,23,1.32170,1.85312,-0.02793,0.11017,320.505,2,2,0,100,100
2026-06-22T09:25:34.3180873-07:00,1782145534318,32553949,15651186,32550000,50000,313,DRIVING,126,1000,1000,1000,103,4755,6654,22,23,1.32785,1.85954,-0.02307,0.10619,320.674,2,2,0,100,100
2026-06-22T09:25:34.3302305-07:00,1782145534330,32603946,15701183,32600000,50000,314,DRIVING,126,1000,1000,1000,109,4777,6677,22,23,1.33399,1.86597,-0.01819,0.10222,320.842,2,2,0,100,100
2026-06-22T09:25:34.3422339-07:00,1782145534342,32653949,15751186,32650000,50000,315,DRIVING,122,1000,1000,1000,99,4799,6701,22,24,1.34013,1.87267,-0.01319,0.09820,321.179,2,2,0,100,100
2026-06-22T09:25:34.3550362-07:00,1782145534355,32703946,15801183,32700000,50000,316,DRIVING,122,1000,1000,1000,99,4822,6725,23,24,1.34656,1.87937,-0.00806,0.09410,321.347,2,2,0,100,100
2026-06-22T09:25:34.3673609-07:00,1782145534367,32753959,15851196,32750000,50000,317,DRIVING,121,1000,1000,1000,98,4844,6749,22,24,1.35270,1.88607,-0.00302,0.09011,321.684,2,2,0,100,100
2026-06-22T09:25:34.3793649-07:00,1782145534379,32803946,15901183,32800000,50000,318,DRIVING,122,1000,1000,1000,99,4867,6773,23,24,1.35912,1.89277,0.00214,0.08606,321.853,2,2,0,100,100
2026-06-22T09:25:34.3919428-07:00,1782145534391,32853953,15951190,32850000,50000,319,DRIVING,121,1000,1000,1000,100,4889,6796,22,23,1.36527,1.89920,0.00709,0.08219,322.021,2,2,0,100,100
2026-06-22T09:25:34.4039516-07:00,1782145534403,32903960,16001197,32900000,50000,320,DRIVING,119,1000,1000,1000,103,4912,6820,23,24,1.37169,1.90590,0.01227,0.07817,322.189,2,2,0,100,100
2026-06-22T09:25:34.4162513-07:00,1782145534416,32953949,16051186,32950000,50000,321,DRIVING,114,991,1000,1000,103,4935,6844,23,24,1.37811,1.91260,0.01747,0.07416,322.358,2,2,0,100,100
2026-06-22T09:25:34.4285349-07:00,1782145534428,33004008,16101245,33000000,50000,322,DRIVING,114,928,1000,1000,106,4958,6867,23,23,1.38454,1.91902,0.02256,0.07024,322.358,2,2,0,100,100
2026-06-22T09:25:34.4405390-07:00,1782145534440,33053959,16151196,33050000,50000,323,DRIVING,110,863,1000,1000,103,4981,6891,23,24,1.39096,1.92573,0.02776,0.06625,322.526,2,2,0,100,100
2026-06-22T09:25:34.4526231-07:00,1782145534452,33103955,16201192,33100000,50000,324,DRIVING,112,785,1000,1000,106,5003,6915,22,24,1.39710,1.93243,0.03288,0.06237,322.863,2,2,0,100,100
2026-06-22T09:25:34.4648278-07:00,1782145534464,33153957,16251194,33150000,50000,325,DRIVING,107,668,1000,1000,120,5026,6938,23,23,1.40352,1.93885,0.03800,0.05849,322.863,2,2,0,100,100
2026-06-22T09:25:34.4778316-07:00,1782145534477,33203953,16301190,33200000,50000,326,DRIVING,111,523,1000,1000,137,5048,6962,22,24,1.40967,1.94555,0.04315,0.05465,323.200,2,2,0,100,100
2026-06-22T09:25:34.4898327-07:00,1782145534489,33253951,16351188,33250000,50000,327,DRIVING,111,447,1000,1000,167,5071,6986,23,24,1.41609,1.95225,0.04841,0.05073,323.368,3,2,0,100,-100
2026-06-22T09:25:34.5018354-07:00,1782145534501,33303944,16401181,33300000,50000,328,DRIVING,79,714,1000,1000,86,5093,6985,22,-1,1.42223,1.95198,0.05064,0.04883,319.495,2,3,0,100,100
2026-06-22T09:25:34.5138348-07:00,1782145534513,33353959,16451196,33350000,50000,329,DRIVING,97,1000,1000,1000,85,5117,6991,24,6,1.42894,1.95365,0.05368,0.04594,316.463,2,2,0,100,100
2026-06-22T09:25:34.5265705-07:00,1782145534526,33403959,16501196,33400000,50000,330,DRIVING,121,1000,1000,1000,109,5138,7009,21,18,1.43480,1.95868,0.05759,0.04215,315.958,2,2,0,100,100
2026-06-22T09:25:34.5385750-07:00,1782145534538,33453944,16551181,33450000,50000,331,DRIVING,125,1000,1000,1000,110,5161,7033,23,24,1.44122,1.96538,0.06232,0.03761,316.126,2,2,0,100,100
2026-06-22T09:25:34.5512364-07:00,1782145534551,33503954,16601191,33500000,50000,332,DRIVING,122,1000,1000,1000,103,5184,7057,23,24,1.44765,1.97208,0.06707,0.03307,316.295,2,2,0,100,100
2026-06-22T09:25:34.5632415-07:00,1782145534563,33553946,16651183,33550000,50000,333,DRIVING,114,1000,1000,1000,98,5206,7082,22,25,1.45379,1.97906,0.07185,0.02858,316.800,2,2,0,100,100
2026-06-22T09:25:34.5752422-07:00,1782145534575,33603949,16701186,33600000,50000,334,DRIVING,121,1000,1000,1000,103,5228,7106,22,24,1.45993,1.98576,0.07656,0.02421,317.137,2,2,0,100,100
2026-06-22T09:25:34.5882398-07:00,1782145534588,33653943,16751180,33650000,50000,335,DRIVING,118,1000,1000,1000,100,5251,7129,23,23,1.46636,1.99219,0.08127,0.01984,317.137,2,2,0,100,100
2026-06-22T09:25:34.6005768-07:00,1782145534600,33703951,16801188,33700000,50000,336,DRIVING,117,1000,1000,1000,100,5273,7152,22,23,1.47250,1.99861,0.08589,0.01558,317.305,2,2,0,100,100
2026-06-22T09:25:34.6124065-07:00,1782145534612,33753947,16851184,33750000,50000,337,DRIVING,115,1000,1000,1000,100,5296,7175,23,23,1.47892,2.00503,0.09061,0.01123,317.305,2,2,0,100,100
2026-06-22T09:25:34.6248765-07:00,1782145534624,33803959,16901196,33800000,50000,338,DRIVING,117,1000,1000,1000,100,5319,7199,23,24,1.48535,2.01174,0.09544,0.00679,317.474,2,2,0,100,100
2026-06-22T09:25:34.6375622-07:00,1782145534637,33853946,16951183,33850000,50000,339,DRIVING,115,1000,1000,1000,100,5342,7222,23,23,1.49177,2.01816,0.10018,0.00245,317.474,2,2,0,100,100
2026-06-22T09:25:34.6490502-07:00,1782145534649,33903949,17001186,33900000,50000,340,DRIVING,115,1000,1000,1000,99,5364,7246,22,24,1.49791,2.02486,0.10493,-0.00186,317.811,2,2,0,100,100
2026-06-22T09:25:34.6630543-07:00,1782145534663,33953943,17051180,33950000,50000,341,DRIVING,114,1000,1000,1000,98,5387,7270,23,24,1.50433,2.03156,0.10981,-0.00626,317.979,2,2,0,100,100
2026-06-22T09:25:34.6742773-07:00,1782145534674,34004008,17101245,34000000,50000,342,DRIVING,114,1000,1000,1000,98,5410,7294,23,24,1.51076,2.03826,0.11470,-0.01064,318.147,2,2,0,100,100
2026-06-22T09:25:34.6869314-07:00,1782145534686,34053955,17151192,34050000,50000,343,DRIVING,118,1000,1000,1000,100,5435,7319,25,25,1.51774,2.04525,0.11990,-0.01529,318.147,2,2,0,100,100
2026-06-22T09:25:34.6992021-07:00,1782145534699,34103957,17201194,34100000,50000,344,DRIVING,121,1000,1000,1000,105,5460,7342,25,23,1.52472,2.05167,0.12486,-0.01980,317.811,2,2,0,100,100
2026-06-22T09:25:34.7113204-07:00,1782145534711,34153954,17251191,34150000,50000,345,DRIVING,125,1000,1000,1000,106,5484,7365,24,23,1.53142,2.05809,0.12971,-0.02422,317.642,2,2,0,100,100
2026-06-22T09:25:34.7238268-07:00,1782145534723,34203947,17301184,34200000,50000,346,DRIVING,128,1000,1000,1000,110,5507,7388,23,23,1.53784,2.06451,0.13446,-0.02854,317.642,2,2,0,100,100
2026-06-22T09:25:34.7368270-07:00,1782145534736,34253952,17351189,34250000,50000,347,DRIVING,131,1000,1000,1000,109,5523,7405,16,17,1.54231,2.06926,0.13787,-0.03164,317.811,2,2,0,100,100
2026-06-22T09:25:34.7488265-07:00,1782145534748,34303947,17401184,34300000,50000,348,DRIVING,132,1000,1000,1000,107,5529,7414,6,9,1.54399,2.07177,0.13944,-0.03303,318.316,2,2,0,100,100
