host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,sample,mode,s0,s1,s2,s3,s4,left_encoder_deg,right_encoder_deg,delta_left_encoder_deg,delta_right_encoder_deg,left_distance_m,right_distance_m,x_m,y_m,theta_deg,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
2026-06-10T14:10:09.4300256-07:00,1781125809430,60003111,1232,0,DRIVING,97,1000,1000,902,100,-2,-1,0,0,0.00000,0.00000,0.00000,0.00000,0.000,2,2,0,100,100
2026-06-10T14:10:09.4754414-07:00,1781125809475,60053133,51254,1,DRIVING,100,1000,1000,982,101,-2,8,0,9,0.00000,0.00251,0.00126,0.00003,1.516,2,2,0,100,100
2026-06-10T14:10:09.5235053-07:00,1781125809523,60103099,101220,2,DRIVING,99,1000,1000,1000,100,1,24,3,16,0.00084,0.00698,0.00390,0.00020,3.705,2,2,0,100,100
2026-06-10T14:10:09.5749917-07:00,1781125809574,60153092,151213,3,DRIVING,100,1000,1000,1000,100,11,42,10,18,0.00363,0.01201,0.00780,0.00055,5.053,2,2,0,100,100
2026-06-10T14:10:09.6236215-07:00,1781125809623,60203091,201212,4,DRIVING,100,1000,1000,1000,104,25,60,14,18,0.00754,0.01703,0.01224,0.00099,5.726,2,2,0,100,100
2026-06-10T14:10:09.6647566-07:00,1781125809664,60253091,251212,5,DRIVING,92,1000,1000,1000,95,38,78,13,18,0.01117,0.02206,0.01654,0.00149,6.568,2,2,0,100,100
2026-06-10T14:10:09.7238817-07:00,1781125809723,60303090,301211,6,DRIVING,96,1000,1000,1000,98,51,96,13,18,0.01480,0.02709,0.02084,0.00205,7.411,2,2,0,100,100
2026-06-10T14:10:09.7759806-07:00,1781125809775,60353092,351213,7,DRIVING,104,1000,1000,1000,109,66,114,15,18,0.01899,0.03211,0.02540,0.00268,7.916,2,2,0,100,100
2026-06-10T14:10:09.8241623-07:00,1781125809824,60403082,401203,8,DRIVING,108,1000,1000,1000,115,80,130,14,16,0.02290,0.03658,0.02955,0.00328,8.253,2,2,0,100,100
2026-06-10T14:10:09.8735157-07:00,1781125809873,60453096,451217,9,DRIVING,114,1000,1000,1000,119,94,146,14,16,0.02681,0.04105,0.03369,0.00391,8.589,2,2,0,100,100
2026-06-10T14:10:09.9242552-07:00,1781125809924,60503096,501217,10,DRIVING,115,1000,1000,1000,123,107,160,13,14,0.03044,0.04496,0.03741,0.00448,8.758,2,2,0,100,100
2026-06-10T14:10:09.9678407-07:00,1781125809967,60553094,551215,11,DRIVING,115,1000,1000,1000,125,118,167,11,7,0.03351,0.04691,0.03990,0.00484,8.084,2,2,0,100,100
2026-06-10T14:10:10.0242305-07:00,1781125810024,60603087,601208,12,DRIVING,115,1000,1000,1000,122,125,171,7,4,0.03547,0.04803,0.04142,0.00504,7.579,2,2,0,100,100
2026-06-10T14:10:10.0623265-07:00,1781125810062,60653086,651207,13,DRIVING,117,1000,1000,1000,123,128,173,3,2,0.03630,0.04859,0.04212,0.00513,7.411,2,2,0,100,100
2026-06-10T14:10:10.1256983-07:00,1781125810125,60703086,701207,14,DRIVING,117,1000,1000,1000,121,129,173,1,0,0.03658,0.04859,0.04225,0.00515,7.242,2,2,0,100,100
2026-06-10T14:10:10.1731415-07:00,1781125810173,60753097,751218,15,DRIVING,117,1000,1000,1000,121,130,173,1,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.2255415-07:00,1781125810225,60803093,801214,16,DRIVING,118,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.2611629-07:00,1781125810261,60853091,851212,17,DRIVING,118,1000,1000,1000,125,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.3244551-07:00,1781125810324,60903085,901206,18,DRIVING,115,1000,1000,1000,123,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.3741689-07:00,1781125810374,60953077,951198,19,DRIVING,120,1000,1000,1000,125,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.4257785-07:00,1781125810425,61003145,1001266,20,DRIVING,117,1000,1000,1000,121,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.4621759-07:00,1781125810462,61053079,1051200,21,DRIVING,118,1000,1000,1000,123,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.5250511-07:00,1781125810525,61103088,1101209,22,DRIVING,118,1000,1000,1000,123,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.5727716-07:00,1781125810572,61153079,1151200,23,DRIVING,117,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.6253289-07:00,1781125810625,61203085,1201206,24,DRIVING,114,1000,1000,1000,125,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.6761504-07:00,1781125810676,61253091,1251212,25,DRIVING,114,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.7253308-07:00,1781125810725,61303087,1301208,26,DRIVING,118,1000,1000,1000,125,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.7628614-07:00,1781125810762,61353086,1351207,27,DRIVING,118,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.8264348-07:00,1781125810826,61403076,1401197,28,DRIVING,118,1000,1000,1000,125,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.8629342-07:00,1781125810862,61453083,1451204,29,DRIVING,117,1000,1000,1000,123,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.9256061-07:00,1781125810925,61503090,1501211,30,DRIVING,115,1000,1000,1000,123,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:10.9764058-07:00,1781125810976,61553088,1551209,31,DRIVING,115,1000,1000,1000,121,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.0255003-07:00,1781125811025,61603086,1601207,32,DRIVING,118,1000,1000,1000,125,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.0759025-07:00,1781125811075,61653076,1651197,33,DRIVING,117,1000,1000,1000,121,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.1258825-07:00,1781125811125,61703088,1701209,34,DRIVING,118,1000,1000,1000,123,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.1749349-07:00,1781125811174,61753078,1751199,35,DRIVING,117,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.2266432-07:00,1781125811226,61803091,1801212,36,DRIVING,118,1000,1000,1000,123,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.2630415-07:00,1781125811263,61853087,1851208,37,DRIVING,118,1000,1000,1000,123,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.3263319-07:00,1781125811326,61903086,1901207,38,DRIVING,118,1000,1000,1000,123,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.3762307-07:00,1781125811376,61953091,1951212,39,DRIVING,117,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.4263261-07:00,1781125811426,62003147,2001268,40,DRIVING,115,1000,1000,1000,123,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.4644940-07:00,1781125811464,62053087,2051208,41,DRIVING,115,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.5261626-07:00,1781125811526,62103089,2101210,42,DRIVING,118,1000,1000,1000,123,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.5758969-07:00,1781125811575,62153084,2151205,43,DRIVING,117,1000,1000,1000,125,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.6261655-07:00,1781125811626,62203090,2201211,44,DRIVING,117,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.6708928-07:00,1781125811670,62253085,2251206,45,DRIVING,117,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.7261319-07:00,1781125811726,62303077,2301198,46,DRIVING,117,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.7656764-07:00,1781125811765,62353080,2351201,47,DRIVING,118,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.8262180-07:00,1781125811826,62403089,2401210,48,DRIVING,117,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.8767786-07:00,1781125811876,62453097,2451218,49,DRIVING,117,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.9265443-07:00,1781125811926,62503094,2501215,50,DRIVING,117,1000,1000,1000,122,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:11.9658981-07:00,1781125811965,62553085,2551206,51,DRIVING,115,1000,1000,1000,119,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:12.0264450-07:00,1781125812026,62603098,2601219,52,DRIVING,118,1000,1000,1000,123,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:12.0728275-07:00,1781125812072,62653098,2651219,53,DRIVING,115,1000,1000,1000,119,130,173,0,0,0.03686,0.04859,0.04239,0.00516,7.074,2,2,0,100,100
2026-06-10T14:10:12.1263209-07:00,1781125812126,62703095,2701216,54,DRIVING,117,1000,1000,1000,123,130,181,0,8,0.03686,0.05082,0.04350,0.00533,8.421,2,2,0,100,100
2026-06-10T14:10:12.1682421-07:00,1781125812168,62753080,2751201,55,DRIVING,114,1000,1000,1000,122,130,192,0,11,0.03686,0.05390,0.04501,0.00560,10.274,2,2,0,100,100
2026-06-10T14:10:12.2263945-07:00,1781125812226,62803084,2801205,56,DRIVING,115,949,1000,1000,121,134,204,4,12,0.03798,0.05725,0.04720,0.00605,11.621,2,2,0,100,100
2026-06-10T14:10:12.2746259-07:00,1781125812274,62853081,2851202,57,DRIVING,114,867,1000,1000,126,142,216,8,12,0.04021,0.06060,0.04993,0.00665,12.295,2,2,0,100,100
2026-06-10T14:10:12.3262851-07:00,1781125812326,62903085,2901206,58,DRIVING,113,777,1000,1000,126,151,227,9,11,0.04273,0.06367,0.05265,0.00726,12.632,2,2,0,100,100
2026-06-10T14:10:12.3660512-07:00,1781125812366,62953083,2951204,59,DRIVING,110,682,1000,1000,132,161,238,10,11,0.04552,0.06674,0.05551,0.00791,12.800,2,2,0,100,100
2026-06-10T14:10:12.4264508-07:00,1781125812426,63003143,3001264,60,DRIVING,110,579,1000,1000,136,170,248,9,10,0.04803,0.06953,0.05810,0.00850,12.968,2,2,0,100,100
2026-06-10T14:10:12.4751025-07:00,1781125812475,63053090,3051211,61,DRIVING,113,488,1000,1000,150,178,256,8,8,0.05027,0.07177,0.06027,0.00900,12.968,3,2,0,100,-100
2026-06-10T14:10:12.5266777-07:00,1781125812526,63103088,3101209,62,DRIVING,114,592,1000,1000,140,185,253,7,-3,0.05222,0.07093,0.06082,0.00911,11.284,2,3,0,100,100
2026-06-10T14:10:12.5719287-07:00,1781125812571,63153095,3151216,63,DRIVING,111,869,1000,1000,125,193,249,8,-4,0.05445,0.06981,0.06137,0.00920,9.263,2,2,0,100,100
2026-06-10T14:10:12.6176681-07:00,1781125812617,63203089,3201210,64,DRIVING,113,800,1000,1000,129,200,258,7,9,0.05641,0.07233,0.06357,0.00958,9.600,2,2,0,100,100
2026-06-10T14:10:12.6656046-07:00,1781125812665,63253088,3251209,65,DRIVING,111,584,1000,1000,137,207,272,7,14,0.05836,0.07624,0.06645,0.01012,10.779,2,2,0,100,100
2026-06-10T14:10:12.7251079-07:00,1781125812725,63303086,3301207,66,DRIVING,113,380,1000,1000,169,215,289,8,17,0.06060,0.08098,0.06987,0.01087,12.295,3,2,0,100,-100
2026-06-10T14:10:12.7761422-07:00,1781125812776,63353094,3351215,67,DRIVING,114,409,1000,1000,169,227,291,12,2,0.06395,0.08154,0.07179,0.01123,10.611,3,3,0,100,-100
2026-06-10T14:10:12.8231654-07:00,1781125812823,63403092,3401213,68,DRIVING,117,825,1000,1000,129,238,278,11,-13,0.06702,0.07791,0.07151,0.01120,6.568,2,3,0,100,100
2026-06-10T14:10:12.8707816-07:00,1781125812870,63453084,3451205,69,DRIVING,115,990,1000,1000,121,244,276,6,-2,0.06870,0.07735,0.07207,0.01125,5.221,2,2,0,100,100
2026-06-10T14:10:12.9271920-07:00,1781125812927,63503086,3501207,70,DRIVING,115,829,1000,1000,129,248,291,4,15,0.06981,0.08154,0.07470,0.01157,7.074,2,2,0,100,100
2026-06-10T14:10:12.9705899-07:00,1781125812970,63553095,3551216,71,DRIVING,114,570,1000,1000,152,254,310,6,19,0.07149,0.08685,0.07814,0.01213,9.263,2,2,0,100,100
2026-06-10T14:10:13.0261472-07:00,1781125813026,63603092,3601213,72,DRIVING,114,360,1000,1000,190,263,328,9,18,0.07400,0.09187,0.08185,0.01284,10.779,3,2,0,100,-100
2026-06-10T14:10:13.0661875-07:00,1781125813066,63653098,3651219,73,DRIVING,111,383,1000,1000,183,275,331,12,3,0.07735,0.09271,0.08391,0.01318,9.263,3,3,0,100,-100
2026-06-10T14:10:13.1126641-07:00,1781125813112,63703092,3701213,74,DRIVING,120,817,1000,1000,139,286,317,11,-14,0.08042,0.08880,0.08350,0.01314,5.053,2,3,0,100,100
2026-06-10T14:10:13.1757617-07:00,1781125813175,63753080,3751201,75,DRIVING,121,942,1000,1000,133,290,316,4,-1,0.08154,0.08852,0.08391,0.01317,4.211,2,2,0,100,100
2026-06-10T14:10:13.2252052-07:00,1781125813225,63803090,3801211,76,DRIVING,117,709,1000,1000,146,290,332,0,16,0.08154,0.09299,0.08613,0.01344,6.905,2,2,0,100,100
2026-06-10T14:10:13.2764475-07:00,1781125813276,63853091,3851212,77,DRIVING,117,384,1000,1000,197,292,350,2,18,0.08210,0.09802,0.08889,0.01390,9.600,3,2,0,100,-100
2026-06-10T14:10:13.3240078-07:00,1781125813324,63903083,3901204,78,DRIVING,100,335,1000,1000,186,301,355,9,5,0.08461,0.09941,0.09082,0.01421,8.926,3,3,0,100,-100
2026-06-10T14:10:13.3741726-07:00,1781125813374,63953090,3951211,79,DRIVING,103,749,1000,1000,127,312,343,11,-12,0.08769,0.09606,0.09068,0.01420,5.053,2,3,0,100,100
2026-06-10T14:10:13.4254058-07:00,1781125813425,64003142,4001263,80,DRIVING,113,915,1000,1000,134,318,341,6,-2,0.08936,0.09550,0.09123,0.01423,3.705,2,2,0,100,100
2026-06-10T14:10:13.4772185-07:00,1781125813477,64053089,4051210,81,DRIVING,108,690,1000,1000,148,318,356,0,15,0.08936,0.09969,0.09332,0.01446,6.232,2,2,0,100,100
2026-06-10T14:10:13.5246853-07:00,1781125813524,64103088,4101209,82,DRIVING,99,302,996,1000,211,318,376,0,20,0.08936,0.10528,0.09607,0.01492,9.600,3,2,0,100,-100
2026-06-10T14:10:13.5724626-07:00,1781125813572,64153095,4151216,83,DRIVING,78,202,931,1000,237,323,382,5,6,0.09076,0.10695,0.09758,0.01519,9.768,3,3,0,100,-100
2026-06-10T14:10:13.6198406-07:00,1781125813619,64203080,4201201,84,DRIVING,57,466,1000,1000,104,334,370,11,-12,0.09383,0.10360,0.09744,0.01517,5.895,3,3,0,100,-100
2026-06-10T14:10:13.6676357-07:00,1781125813667,64253091,4251212,85,DRIVING,65,862,1000,1000,87,342,358,8,-12,0.09606,0.10025,0.09689,0.01515,2.526,2,3,0,100,100
2026-06-10T14:10:13.7151930-07:00,1781125813715,64303098,4301219,86,DRIVING,118,960,1000,1000,139,346,360,4,2,0.09718,0.10081,0.09772,0.01518,2.189,2,2,0,100,100
2026-06-10T14:10:13.7672002-07:00,1781125813767,64353100,4351221,87,DRIVING,110,723,1000,1000,144,348,378,2,18,0.09774,0.10584,0.10051,0.01542,4.884,2,2,0,100,100
2026-06-10T14:10:13.8256327-07:00,1781125813825,64403084,4401205,88,DRIVING,104,291,992,1000,229,348,401,0,23,0.09774,0.11226,0.10368,0.01591,8.758,3,2,0,100,-100
2026-06-10T14:10:13.8731613-07:00,1781125813873,64453082,4451203,89,DRIVING,82,162,892,1000,336,349,408,1,7,0.09802,0.11421,0.10478,0.01609,9.768,3,3,0,100,-100
2026-06-10T14:10:13.9170513-07:00,1781125813917,64503077,4501198,90,DRIVING,71,289,979,1000,164,355,397,6,-11,0.09969,0.11114,0.10409,0.01601,6.905,3,3,0,100,-100
2026-06-10T14:10:13.9688618-07:00,1781125813968,64553080,4551201,91,DRIVING,78,645,1000,1000,109,362,384,7,-13,0.10165,0.10751,0.10325,0.01596,3.537,2,3,0,100,100
2026-06-10T14:10:14.0263170-07:00,1781125814026,64603085,4601206,92,DRIVING,97,738,1000,1000,125,363,385,1,1,0.10193,0.10779,0.10353,0.01598,3.537,2,2,0,100,100
2026-06-10T14:10:14.0692102-07:00,1781125814069,64653090,4651211,93,DRIVING,104,418,1000,1000,172,364,403,1,18,0.10221,0.11282,0.10617,0.01627,6.400,3,2,0,100,-100
2026-06-10T14:10:14.1184624-07:00,1781125814118,64703088,4701209,94,DRIVING,65,228,949,1000,186,366,408,2,5,0.10276,0.11421,0.10714,0.01639,6.905,3,3,0,100,-100
2026-06-10T14:10:14.1657224-07:00,1781125814165,64753075,4751196,95,DRIVING,25,461,1000,1000,65,375,398,9,-10,0.10528,0.11142,0.10700,0.01638,3.705,3,3,0,100,-100
2026-06-10T14:10:14.2265930-07:00,1781125814226,64803086,4801207,96,DRIVING,16,792,1000,1000,36,382,387,7,-11,0.10723,0.10835,0.10644,0.01637,0.674,2,3,0,100,100
2026-06-10T14:10:14.2626581-07:00,1781125814262,64853087,4851208,97,DRIVING,41,814,1000,1000,62,383,391,1,4,0.10751,0.10947,0.10714,0.01639,1.179,2,2,0,100,100
2026-06-10T14:10:14.3259077-07:00,1781125814325,64903084,4901205,98,DRIVING,72,457,1000,1000,129,383,412,0,21,0.10751,0.11533,0.11006,0.01663,4.716,3,2,0,100,-100
2026-06-10T14:10:14.3756248-07:00,1781125814375,64953089,4951210,99,DRIVING,27,191,918,1000,136,384,420,1,8,0.10779,0.11757,0.11131,0.01676,5.895,3,3,0,100,-100
2026-06-10T14:10:14.4227434-07:00,1781125814422,65003155,5001276,100,DRIVING,29,346,975,1000,84,388,413,4,-7,0.10891,0.11561,0.11089,0.01673,4.042,3,3,0,100,-100
2026-06-10T14:10:14.4639918-07:00,1781125814463,65053086,5051207,101,DRIVING,20,644,1000,1000,44,392,402,4,-11,0.11003,0.11254,0.10991,0.01670,1.516,2,3,0,100,100
2026-06-10T14:10:14.5265263-07:00,1781125814526,65103084,5101205,102,DRIVING,33,670,1000,1000,59,393,406,1,4,0.11030,0.11366,0.11061,0.01673,2.021,2,2,0,100,100
2026-06-10T14:10:14.5745285-07:00,1781125814574,65153098,5151219,103,DRIVING,54,301,971,1000,130,395,426,2,20,0.11086,0.11924,0.11367,0.01700,5.053,3,2,0,100,-100
2026-06-10T14:10:14.6257378-07:00,1781125814625,65203093,5201214,104,DRIVING,36,173,908,1000,166,400,434,5,8,0.11226,0.12147,0.11548,0.01717,5.558,3,3,0,100,-100
2026-06-10T14:10:14.6695066-07:00,1781125814669,65253083,5251204,105,DRIVING,25,394,978,1000,75,407,425,7,-9,0.11421,0.11896,0.11520,0.01716,2.863,3,3,0,100,-100
2026-06-10T14:10:14.7174068-07:00,1781125814717,65303091,5301212,106,DRIVING,82,715,1000,1000,108,410,415,3,-10,0.11505,0.11617,0.11422,0.01715,0.674,2,3,0,100,100
2026-06-10T14:10:14.7649602-07:00,1781125814764,65353092,5351213,107,DRIVING,111,750,1000,1000,137,410,418,0,3,0.11505,0.11701,0.11464,0.01716,1.179,2,2,0,100,100
2026-06-10T14:10:14.8128341-07:00,1781125814812,65403094,5401215,108,DRIVING,108,445,1000,1000,173,411,436,1,18,0.11533,0.12203,0.11729,0.01734,4.042,3,2,0,100,-100
2026-06-10T14:10:14.8760542-07:00,1781125814876,65453090,5451211,109,DRIVING,108,312,991,1000,230,415,443,4,7,0.11645,0.12399,0.11882,0.01747,4.547,3,3,0,100,-100
2026-06-10T14:10:14.9236330-07:00,1781125814923,65503089,5501210,110,DRIVING,108,543,1000,1000,162,421,434,6,-9,0.11812,0.12147,0.11840,0.01745,2.021,2,3,0,100,100
2026-06-10T14:10:14.9739973-07:00,1781125814973,65553088,5551209,111,DRIVING,111,681,1000,1000,150,426,435,5,1,0.11952,0.12175,0.11924,0.01747,1.347,2,2,0,100,100
2026-06-10T14:10:15.0208648-07:00,1781125815020,65603090,5601211,112,DRIVING,111,445,1000,1000,179,429,451,3,16,0.12036,0.12622,0.12189,0.01763,3.537,3,2,0,100,-100
2026-06-10T14:10:15.0683966-07:00,1781125815068,65653088,5651209,113,DRIVING,111,409,1000,1000,193,438,456,9,5,0.12287,0.12762,0.12384,0.01773,2.863,3,3,0,100,-100
2026-06-10T14:10:15.1166019-07:00,1781125815116,65703074,5701195,114,DRIVING,110,747,1000,1000,141,447,445,9,-11,0.12538,0.12455,0.12356,0.01773,-0.505,2,3,0,100,100
2026-06-10T14:10:15.1639076-07:00,1781125815163,65753090,5751211,115,DRIVING,111,805,1000,1000,134,450,448,3,3,0.12622,0.12538,0.12440,0.01773,-0.505,2,2,0,100,100
2026-06-10T14:10:15.2111850-07:00,1781125815211,65803086,5801207,116,DRIVING,108,565,1000,1000,162,451,464,1,16,0.12650,0.12985,0.12677,0.01781,2.021,2,2,0,100,100
2026-06-10T14:10:15.2742468-07:00,1781125815274,65853094,5851215,117,DRIVING,104,391,1000,1000,197,458,479,7,15,0.12846,0.13404,0.12984,0.01799,3.368,3,2,0,100,-100
2026-06-10T14:10:15.3258250-07:00,1781125815325,65903093,5901214,118,DRIVING,108,455,1000,1000,183,470,482,12,3,0.13181,0.13488,0.13193,0.01806,1.853,3,3,0,100,-100
2026-06-10T14:10:15.3622991-07:00,1781125815362,65953083,5951204,119,DRIVING,111,783,1000,1000,137,481,474,11,-8,0.13488,0.13265,0.13235,0.01805,-1.347,2,3,0,100,100
2026-06-10T14:10:15.4253059-07:00,1781125815425,66003145,6001266,120,DRIVING,111,817,1000,1000,139,486,481,5,7,0.13628,0.13460,0.13402,0.01802,-1.011,2,2,0,100,100
2026-06-10T14:10:15.4747420-07:00,1781125815474,66053093,6051214,121,DRIVING,113,567,1000,1000,164,492,501,6,20,0.13795,0.14018,0.13765,0.01811,1.347,2,2,0,100,100
2026-06-10T14:10:15.5241696-07:00,1781125815524,66103097,6101218,122,DRIVING,113,375,1000,1000,204,503,522,11,21,0.14102,0.14605,0.14211,0.01834,3.032,3,2,0,100,-100
2026-06-10T14:10:15.5718604-07:00,1781125815571,66153088,6151209,123,DRIVING,108,413,1000,1000,190,519,527,16,5,0.14549,0.14745,0.14505,0.01840,1.179,3,3,0,100,-100
2026-06-10T14:10:15.6196799-07:00,1781125815619,66203090,6201211,124,DRIVING,115,731,1000,1000,148,532,522,13,-5,0.14912,0.14605,0.14616,0.01837,-1.853,2,3,0,100,100
2026-06-10T14:10:15.6673889-07:00,1781125815667,66253093,6251214,125,DRIVING,118,798,1000,1000,146,538,528,6,6,0.15080,0.14772,0.14784,0.01831,-1.853,2,2,0,100,100
2026-06-10T14:10:15.7147922-07:00,1781125815714,66303090,6301211,126,DRIVING,114,634,1000,1000,159,544,544,6,16,0.15247,0.15219,0.15091,0.01830,-0.168,2,2,0,100,100
2026-06-10T14:10:15.7625689-07:00,1781125815762,66353088,6351209,127,DRIVING,111,462,1000,1000,180,554,563,10,19,0.15526,0.15750,0.15496,0.01840,1.347,3,2,0,100,-100
2026-06-10T14:10:15.8266718-07:00,1781125815826,66403090,6401211,128,DRIVING,111,552,1000,1000,169,568,567,14,4,0.15917,0.15862,0.15747,0.01838,-0.337,2,3,0,100,100
2026-06-10T14:10:15.8632512-07:00,1781125815863,66453086,6451207,129,DRIVING,114,758,1000,1000,144,577,569,9,2,0.16169,0.15917,0.15900,0.01834,-1.516,2,2,0,100,100
2026-06-10T14:10:15.9111637-07:00,1781125815911,66503091,6501212,130,DRIVING,114,586,1000,1000,168,581,584,4,15,0.16280,0.16336,0.16166,0.01836,0.337,2,2,0,100,100
2026-06-10T14:10:15.9745441-07:00,1781125815974,66553087,6551208,131,DRIVING,115,381,1000,1000,219,586,601,5,17,0.16420,0.16811,0.16473,0.01848,2.358,3,2,0,100,-100
2026-06-10T14:10:16.0262207-07:00,1781125816026,66603086,6601207,132,DRIVING,110,383,1000,1000,218,595,605,9,4,0.16671,0.16923,0.16654,0.01853,1.516,3,3,0,100,-100
2026-06-10T14:10:16.0736542-07:00,1781125816073,66653091,6651212,133,DRIVING,115,723,1000,1000,150,603,593,8,-12,0.16895,0.16588,0.16598,0.01855,-1.853,2,3,0,100,100
2026-06-10T14:10:16.1245867-07:00,1781125816124,66703096,6701217,134,DRIVING,117,785,1000,1000,144,606,596,3,3,0.16979,0.16671,0.16682,0.01852,-1.853,2,2,0,100,100
2026-06-10T14:10:16.1684459-07:00,1781125816168,66753081,6751202,135,DRIVING,111,468,1000,1000,184,606,614,0,18,0.16979,0.17174,0.16933,0.01858,1.179,3,2,0,100,-100
2026-06-10T14:10:16.2238767-07:00,1781125816223,66803086,6801207,136,DRIVING,107,332,1000,1000,236,607,620,1,6,0.17006,0.17342,0.17031,0.01861,2.021,3,3,0,100,-100
2026-06-10T14:10:16.2763586-07:00,1781125816276,66853082,6851203,137,DRIVING,114,533,1000,1000,175,611,611,4,-9,0.17118,0.17090,0.16961,0.01861,-0.168,2,3,0,100,100
2026-06-10T14:10:16.3237943-07:00,1781125816323,66903091,6901212,138,DRIVING,113,549,1000,1000,171,612,614,1,3,0.17146,0.17174,0.17017,0.01861,0.168,2,2,0,100,100
2026-06-10T14:10:16.3735226-07:00,1781125816373,66953093,6951214,139,DRIVING,111,279,978,1000,276,612,632,0,18,0.17146,0.17677,0.17268,0.01875,3.200,3,2,0,100,-100
2026-06-10T14:10:16.4249615-07:00,1781125816424,67003151,7001272,140,DRIVING,106,194,906,1000,382,613,638,1,6,0.17174,0.17844,0.17365,0.01882,4.042,3,3,0,100,-100
