time_s,x,y,theta_rad,theta_deg
47.449976,0.53985,0.13253,2.0165010578766887,115.537
47.499979,0.53991,0.1324,2.019433211020039,115.705
47.549975,0.54016,0.1319,2.031196730178481,116.379
47.599973,0.54028,0.13166,2.0370784897577017,116.71600000000001
47.649992,0.54028,0.13166,2.0370784897577017,116.71600000000001
47.69998,0.54028,0.13166,2.0370784897577017,116.71600000000001
47.749984,0.54028,0.13166,2.0370784897577017,116.71600000000001
47.799986,0.54028,0.13166,2.0370784897577017,116.71600000000001
47.849978,0.54028,0.13166,2.0370784897577017,116.71600000000001
47.899964,0.54035,0.13153,2.040010642901052,116.884
47.949982,0.53986,0.13254,2.0165010578766887,115.537
48.000036,0.53944,0.13342,2.019433211020039,115.705
48.049967,0.53919,0.13392,2.0429602493369226,117.053
48.099975,0.53912,0.13404,2.045892402480273,117.22099999999999
48.149978,0.53906,0.13416,2.0488245556236233,117.389
48.199975,0.53906,0.13416,2.0488245556236233,117.389
48.249988,0.53906,0.13416,2.0488245556236233,117.389
48.299983,0.53906,0.13416,2.0488245556236233,117.389
48.349969,0.53906,0.13416,2.0488245556236233,117.389
48.399971,0.53906,0.13416,2.0488245556236233,117.389
48.449979,0.53906,0.13416,2.0488245556236233,117.389
48.499973,0.53906,0.13416,2.0488245556236233,117.389
48.549981,0.53906,0.13416,2.0488245556236233,117.389
48.599975,0.53906,0.13416,2.0488245556236233,117.389
48.649978,0.53906,0.13416,2.0488245556236233,117.389
48.699985,0.53906,0.13416,2.0488245556236233,117.389
48.749979,0.53906,0.13416,2.0488245556236233,117.389
48.799972,0.53906,0.13416,2.0488245556236233,117.389
48.849978,0.53906,0.13416,2.0488245556236233,117.389
48.899973,0.53906,0.13416,2.0488245556236233,117.389
48.949969,0.53906,0.13416,2.0488245556236233,117.389
49.00004,0.53906,0.13416,2.0488245556236233,117.389
49.049983,0.53906,0.13416,2.0488245556236233,117.389
49.099978,0.53906,0.13416,2.0488245556236233,117.389
49.149979,0.53906,0.13416,2.0488245556236233,117.389
49.199978,0.53906,0.13416,2.0488245556236233,117.389
49.249983,0.53906,0.13416,2.0488245556236233,117.389
49.299979,0.53906,0.13416,2.0488245556236233,117.389
49.349976,0.53906,0.13416,2.0488245556236233,117.389
49.399975,0.53906,0.13416,2.0488245556236233,117.389
49.449964,0.53906,0.13416,2.0488245556236233,117.389
49.499976,0.53906,0.13416,2.0488245556236233,117.389
49.549967,0.53906,0.13416,2.0488245556236233,117.389
49.599969,0.53906,0.13416,2.0488245556236233,117.389
49.649981,0.53906,0.13416,2.0488245556236233,117.389
49.699978,0.53906,0.13416,2.0488245556236233,117.389
49.749982,0.53906,0.13416,2.0488245556236233,117.389
49.799974,0.53906,0.13416,2.0488245556236233,117.389
49.849984,0.53906,0.13416,2.0488245556236233,117.389
49.899975,0.53906,0.13416,2.0488245556236233,117.389
49.949972,0.53906,0.13416,2.0488245556236233,117.389
50.000027,0.53906,0.13416,2.0488245556236233,117.389
50.049978,0.53906,0.13416,2.0488245556236233,117.389
50.099977,0.53906,0.13416,2.0488245556236233,117.389
50.149976,0.53906,0.13416,2.0488245556236233,117.389
50.199991,0.53906,0.13416,2.0488245556236233,117.389
50.249976,0.53906,0.13416,2.0488245556236233,117.389
50.299982,0.53906,0.13416,2.0488245556236233,117.389
50.349962,0.53906,0.13416,2.0488245556236233,117.389
50.399974,0.53906,0.13416,2.0488245556236233,117.389
50.449971,0.53906,0.13416,2.0488245556236233,117.389
50.499971,0.53906,0.13416,2.0488245556236233,117.389
50.549979,0.53906,0.13416,2.0488245556236233,117.389
50.599979,0.53906,0.13416,2.0488245556236233,117.389
50.649971,0.53906,0.13416,2.0488245556236233,117.389
50.699975,0.53906,0.13416,2.0488245556236233,117.389
50.74996,0.53906,0.13416,2.0488245556236233,117.389
50.799985,0.53906,0.13416,2.0488245556236233,117.389
50.849978,0.53906,0.13416,2.0488245556236233,117.389
50.899971,0.53906,0.13416,2.0488245556236233,117.389
50.949982,0.53906,0.13416,2.0488245556236233,117.389
51.000038,0.53906,0.13416,2.0488245556236233,117.389
51.049983,0.53912,0.13404,2.0517741620594943,117.55800000000002
51.099983,0.53906,0.13416,2.054706315202844,117.72599999999998
51.149973,0.53865,0.1349,2.072351593940507,118.737
51.19998,0.53759,0.13686,2.0664698343612864,118.40000000000002
51.249972,0.53648,0.1388,2.08997941938565,119.747
51.299975,0.5359,0.13975,2.1252525235684554,121.76800000000001
51.349975,0.53494,0.1413,2.1223203704251046,121.6
51.399971,0.53324,0.14418,2.104675091687442,120.589
51.449975,0.5319,0.14631,2.1340838895835463,122.27399999999999
51.499981,0.53127,0.14724,2.163475234187131,123.958
51.549976,0.53112,0.14747,2.169356993766352,124.295
51.59998,0.53112,0.14747,2.169356993766352,124.295
51.649985,0.53112,0.14747,2.169356993766352,124.295
51.699979,0.53112,0.14747,2.169356993766352,124.295
51.749979,0.53112,0.14747,2.169356993766352,124.295
51.799974,0.53112,0.14747,2.169356993766352,124.295
51.849972,0.53088,0.14781,2.178170906488923,124.8
51.899964,0.53055,0.14827,2.189934425647365,125.47399999999999
51.949973,0.53022,0.14872,2.201680491513287,126.147
52.000033,0.52908,0.1503,2.1958161852265863,125.81100000000002
52.049981,0.52701,0.15328,2.178170906488923,124.8
52.099968,0.52533,0.15552,2.213444010671729,126.82100000000001
52.149982,0.52428,0.15682,2.2487171148545344,128.842
52.19997,0.52375,0.15747,2.266362393592197,129.853
52.249978,0.52348,0.15779,2.2751763063147683,130.358
52.299978,0.5232,0.1581,2.2839902190373396,130.863
52.349976,0.5232,0.1581,2.2839902190373396,130.863
52.39998,0.5232,0.1581,2.2839902190373396,130.863
52.449977,0.5232,0.1581,2.2839902190373396,130.863
52.499976,0.5232,0.1581,2.2839902190373396,130.863
52.54998,0.52311,0.15821,2.28693982547321,131.032
52.599975,0.52311,0.15821,2.28693982547321,131.032
52.649975,0.52311,0.15821,2.28693982547321,131.032
52.69998,0.52311,0.15821,2.28693982547321,131.032
52.749982,0.52311,0.15821,2.28693982547321,131.032
52.799978,0.52311,0.15821,2.28693982547321,131.032
52.849979,0.52311,0.15821,2.28693982547321,131.032
52.899979,0.52311,0.15821,2.28693982547321,131.032
52.949972,0.52311,0.15821,2.28693982547321,131.032
53.00004,0.52311,0.15821,2.28693982547321,131.032
53.049978,0.52311,0.15821,2.28693982547321,131.032
53.099969,0.52311,0.15821,2.28693982547321,131.032
53.149976,0.52311,0.15821,2.28693982547321,131.032
53.199984,0.52311,0.15821,2.28693982547321,131.032
53.249984,0.52311,0.15821,2.28693982547321,131.032
53.299974,0.52311,0.15821,2.28693982547321,131.032
53.349982,0.52311,0.15821,2.28693982547321,131.032
53.399986,0.52311,0.15821,2.28693982547321,131.032
53.449991,0.52311,0.15821,2.28693982547321,131.032
53.499985,0.52311,0.15821,2.28693982547321,131.032
53.549976,0.52311,0.15821,2.28693982547321,131.032
53.599985,0.52311,0.15821,2.28693982547321,131.032
53.64997,0.52311,0.15821,2.28693982547321,131.032
53.699969,0.52311,0.15821,2.28693982547321,131.032
53.749968,0.52311,0.15821,2.292804131759911,131.368
53.799969,0.52173,0.15978,2.28987197861656,131.2
53.849973,0.5202,0.16141,2.325145082799366,133.22100000000003
53.899971,0.51909,0.16248,2.3751138592839633,136.084
53.94997,0.51726,0.1642,2.3868773784424056,136.758
54.000031,0.51434,0.167,2.3780634657198334,136.253
54.049982,0.51082,0.17039,2.3751138592839633,136.084
54.099977,0.5083,0.1726,2.4221504826252107,138.779
54.149967,0.50699,0.17364,2.4691871059664576,141.474
54.199978,0.50609,0.17431,2.498578450570042,143.158
54.24998,0.50541,0.1748,2.5162062760151853,144.168
54.299979,0.50396,0.17588,2.5015106037133927,143.326
54.349976,0.50249,0.17695,2.5162062760151853,144.168
54.399975,0.50156,0.17757,2.5456150739112897,145.853
54.449971,0.50098,0.17796,2.5603107462130814,146.695
54.49998,0.50051,0.17826,2.5720568120790035,147.368
54.549972,0.50015,0.17848,2.580888178094095,147.874
54.599972,0.50015,0.17848,2.580888178094095,147.874
54.649975,0.50015,0.17848,2.580888178094095,147.874
54.699985,0.50015,0.17848,2.580888178094095,147.874
54.749981,0.50015,0.17848,2.580888178094095,147.874
54.799978,0.50015,0.17848,2.580888178094095,147.874
54.849986,0.50015,0.17848,2.580888178094095,147.874
54.899968,0.50015,0.17848,2.580888178094095,147.874
54.949979,0.50015,0.17848,2.580888178094095,147.874
55.000036,0.50015,0.17848,2.580888178094095,147.874
55.049979,0.50015,0.17848,2.580888178094095,147.874
55.099975,0.50015,0.17848,2.580888178094095,147.874
55.14998,0.50015,0.17848,2.580888178094095,147.874
55.199972,0.50015,0.17848,2.580888178094095,147.874
55.249979,0.50015,0.17848,2.580888178094095,147.874
55.299975,0.50015,0.17848,2.580888178094095,147.874
55.349972,0.50015,0.17848,2.580888178094095,147.874
55.399978,0.50015,0.17848,2.580888178094095,147.874
55.44997,0.50015,0.17848,2.580888178094095,147.874
55.499974,0.50015,0.17848,2.580888178094095,147.874
55.549972,0.50015,0.17848,2.580888178094095,147.874
55.599979,0.50015,0.17848,2.580888178094095,147.874
55.649974,0.50015,0.17848,2.580888178094095,147.874
55.699987,0.50015,0.17848,2.580888178094095,147.874
55.74998,0.50015,0.17848,2.580888178094095,147.874
55.799975,0.50015,0.17848,2.580888178094095,147.874
55.849977,0.50015,0.17848,2.580888178094095,147.874
55.899976,0.50015,0.17848,2.580888178094095,147.874
55.949972,0.49944,0.17891,2.5985160035392374,148.884
56.000045,0.49728,0.18021,2.5985160035392374,148.884
56.049982,0.49407,0.18219,2.589702090816666,148.379
56.099989,0.49138,0.18367,2.6367387141579135,151.074
56.149982,0.49,0.18434,2.692589250221732,154.274
56.199986,0.48798,0.18529,2.7043353160876538,154.947
56.249976,0.48446,0.18698,2.692589250221732,154.274
56.299979,0.48177,0.18816,2.7307945075478877,156.463
56.349984,0.47906,0.18927,2.751371939428901,157.64200000000002
56.399976,0.47545,0.19078,2.7454901798496802,157.305
56.449987,0.47107,0.19261,2.7454901798496802,157.305
56.49997,0.46806,0.19374,2.783712890468356,159.495
56.549982,0.46517,0.19476,2.8013407159134984,160.505
56.599974,0.46136,0.19615,2.792526803190927,160.0
56.64998,0.45691,0.1978,2.7866450436117067,159.663
56.699967,0.45372,0.19883,2.8277999073737323,162.021
56.749969,0.45197,0.1993,2.87776868385833,164.884
56.799977,0.44967,0.1999,2.8865825965809018,165.389
56.849973,0.44564,0.20105,2.863073011556538,164.042
56.899978,0.44096,0.20244,2.8542590988339667,163.537
56.949976,0.43615,0.20389,2.848377339254746,163.2
57.000041,0.4312,0.20537,2.851309492398096,163.368
57.049977,0.42638,0.20681,2.851309492398096,163.368
57.099971,0.42156,0.20822,2.8571912519773175,163.705
57.149976,0.41844,0.209,2.895413962595993,165.895
57.199976,0.41531,0.20972,2.915991394477006,167.074
57.249975,0.41137,0.21064,2.9130417880411357,166.905
57.299972,0.40662,0.21179,2.9042278753185644,166.4
57.349983,0.4016,0.21302,2.901295722175214,166.232
57.399977,0.39658,0.21423,2.9042278753185644,166.4
57.449972,0.39155,0.21543,2.9071600284619152,166.568
57.499982,0.38652,0.21659,2.915991394477006,167.074
57.549984,0.38148,0.21773,2.9189235476203566,167.242
57.599973,0.37644,0.21885,2.921855700763707,167.41
57.649976,0.37126,0.22001,2.921855700763707,167.41
57.699975,0.36622,0.22115,2.9189235476203566,167.242
57.749976,0.36091,0.22237,2.915991394477006,167.074
57.799977,0.35561,0.2236,2.9130417880411357,166.905
57.849991,0.35044,0.2248,2.9130417880411357,166.905
57.899975,0.34513,0.22602,2.915991394477006,167.074
57.949966,0.33982,0.22723,2.9189235476203566,167.242
58.000042,0.33478,0.22835,2.921855700763707,167.41
58.049974,0.3296,0.22948,2.9277374603429283,167.747
58.09999,0.32454,0.23053,2.936568826358019,168.253
58.149984,0.31933,0.23155,2.948314892223941,168.926
58.199972,0.31411,0.23248,2.965960170961604,169.937
58.249977,0.309,0.23327,2.9865376028426174,171.116
58.299975,0.30375,0.23403,2.9982836687085386,171.789
58.349989,0.29863,0.23472,3.00711503472363,172.295
58.399987,0.29337,0.2354,3.0129967943028513,172.63200000000003
58.449987,0.28797,0.23609,3.0159289474462017,172.8
58.499971,0.2827,0.23675,3.0159289474462017,172.8
58.549983,0.27731,0.23748,3.00711503472363,172.295
58.599971,0.27191,0.23823,3.00416542828776,172.126
58.649987,0.26665,0.23892,3.0100471878669803,172.463
58.699987,0.26125,0.23959,3.0188611005895516,172.968
58.749978,0.2557,0.24021,3.030624619747994,173.642
58.799986,0.25056,0.24074,3.039438532470565,174.147
58.849981,0.24527,0.24121,3.051202051629007,174.821
58.89997,0.24195,0.24163,3.0159289474462017,172.8
58.949975,0.24085,0.24185,2.9512644986598113,169.095
59.00004,0.23949,0.24214,2.9277374603429283,167.747
59.049983,0.23608,0.24289,2.9248053071995774,167.579
59.099974,0.23185,0.24381,2.9277374603429283,167.747
59.149972,0.22707,0.24481,2.936568826358019,168.253
59.199976,0.222,0.24581,2.945382739080591,168.758
59.24999,0.21692,0.24678,2.954196651803162,169.263
59.299983,0.2117,0.2477,2.965960170961604,169.937
59.349983,0.2066,0.24856,2.974774083684175,170.442
59.399976,0.20123,0.24942,2.9835879964067464,170.947
59.44997,0.1978,0.25008,2.9512644986598113,169.095
59.499978,0.19685,0.25032,2.895413962595993,165.895
59.549975,0.19536,0.2507,2.8865825965809018,165.389
59.599971,0.19238,0.25144,2.898346115739343,166.063
59.649967,0.18817,0.25245,2.9071600284619152,166.568
59.699974,0.18368,0.25348,2.915991394477006,167.074
59.749976,0.17878,0.25458,2.921855700763707,167.41
59.799985,0.17386,0.25561,2.933619219922149,168.08400000000003
59.849978,0.16893,0.25662,2.9395009795013696,168.421
59.899989,0.16568,0.25741,2.9042278753185644,166.4
59.94998,0.16311,0.25809,2.8836504434375514,165.221
60.000026,0.15972,0.25891,2.9042278753185644,166.4
60.049977,0.15536,0.25991,2.915991394477006,167.074
60.099977,0.15059,0.26096,2.9248053071995774,167.579
60.149988,0.14581,0.26197,2.933619219922149,168.08400000000003
60.199986,0.14269,0.26273,2.901295722175214,166.232
60.249976,0.14162,0.26305,2.848377339254746,163.2
60.299973,0.14015,0.26349,2.851309492398096,163.368
60.349978,0.13732,0.26426,2.87776868385833,164.884
60.399975,0.13339,0.26526,2.8924643561601227,165.726
60.449976,0.12905,0.26631,2.9042278753185644,166.4
60.499982,0.1243,0.26744,2.9071600284619152,166.568
60.549987,0.1194,0.26855,2.9189235476203566,167.242
60.599966,0.11629,0.26936,2.8865825965809018,165.389
60.649985,0.11346,0.27014,2.871886924279109,164.547
60.699977,0.10981,0.27107,2.8924643561601227,165.726
60.749981,0.10547,0.27212,2.9042278753185644,166.4
60.799984,0.10057,0.27325,2.915991394477006,167.074
60.849979,0.09759,0.27402,2.8865825965809018,165.389
60.899985,0.09517,0.2747,2.868954771135759,164.379
60.949981,0.09166,0.27562,2.8865825965809018,165.389
61.000058,0.08719,0.27671,2.901295722175214,166.232
61.049985,0.0827,0.27777,2.9101096348977853,166.737
61.099971,0.07987,0.27853,2.87776868385833,164.884
61.149972,0.07907,0.2788,2.8248677542303824,161.853
61.199977,0.07788,0.27919,2.821918147794512,161.684
61.249967,0.07508,0.28005,2.842495579675525,162.863
61.299984,0.07093,0.28127,2.8571912519773175,163.705
61.349979,0.06648,0.2825,2.871886924279109,164.547
61.399977,0.06176,0.28376,2.8807182902942006,165.053
61.449985,0.05689,0.285,2.8924643561601227,165.726
61.499968,0.05174,0.28627,2.898346115739343,166.063
61.549973,0.04699,0.28741,2.9071600284619152,166.568
61.599974,0.04236,0.28848,2.9130417880411357,166.905
61.649978,0.03759,0.28955,2.921855700763707,167.41
61.699982,0.03296,0.29056,2.9277374603429283,167.747
61.749975,0.02993,0.29109,2.9688923241049543,170.10500000000002
61.799973,0.02882,0.29119,3.045320292049786,174.484
61.849979,0.02854,0.2912,3.109984740836176,178.189
61.899987,0.027,0.29122,3.130562172717189,179.368
61.949973,0.02379,0.29126,3.1276300195738385,179.2
62.000042,0.01946,0.29131,3.130562172717189,179.368
62.049984,0.01667,0.29124,3.1658352768999944,181.389
62.09998,0.0157,0.29116,3.2275675725430335,184.926
62.149972,0.01389,0.29099,3.236398938558125,185.432
62.199981,0.01055,0.29069,3.2305171789789044,185.09500000000003
62.249966,0.00792,0.29037,3.262840676725839,186.947
62.299978,0.00709,0.29023,3.3098773000670865,189.642
62.349984,0.00545,0.28993,3.3216408192255282,190.316
62.39997,0.00215,0.28935,3.3157590596463073,189.979
62.44998,-0.00226,0.2886,3.3098773000670865,189.642
62.499965,-0.0054,0.28794,3.348100010685762,191.832
62.549972,-0.00662,0.28762,3.403950546749581,195.03200000000004
62.599975,-0.00755,0.28732,3.4480375636549576,197.558
62.649975,-0.00928,0.28677,3.450969716798308,197.726
62.699964,-0.01288,0.28567,3.4362740444965154,196.884
62.749964,-0.01566,0.28473,3.4686149955359706,198.737
62.79998,-0.01683,0.28427,3.5185837720205684,201.6
62.849974,-0.0176,0.28393,3.553856876203374,203.621
62.899985,-0.01926,0.2832,3.556789029346724,203.789
62.949977,-0.02261,0.2818,3.5391612039015814,202.779
63.000037,-0.02515,0.28064,3.568552548505166,204.46300000000002
63.049978,-0.02639,0.28,3.615589171846413,207.158
63.099988,-0.02837,0.27897,3.6214709314256344,207.49500000000003
63.149979,-0.03161,0.27733,3.609707412267192,206.821
63.199975,-0.03407,0.276,3.639098756870777,208.505
63.249983,-0.0355,0.27513,3.686135380212024,211.2
63.299975,-0.0362,0.27467,3.7214084843948294,213.221
63.349971,-0.03795,0.27352,3.7243406375381802,213.389
63.39997,-0.04125,0.27143,3.706712812093037,212.379
63.449984,-0.04379,0.26971,3.7361041566966215,214.063
63.499982,-0.0448,0.26895,3.7860729331812193,216.92600000000002
63.54998,-0.04556,0.26833,3.8242956437998954,219.116
63.599973,-0.04707,0.2671,3.8242956437998954,219.116
63.649967,-0.05003,0.26477,3.809599971498103,218.274
63.699969,-0.05228,0.26288,3.841923469245038,220.126
63.74998,-0.0533,0.26193,3.888960092586285,222.821
63.79997,-0.05389,0.26134,3.924233196769091,224.84200000000004
63.849976,-0.05548,0.25976,3.924233196769091,224.84200000000004
63.899989,-0.0583,0.25705,3.9066053713239475,223.832
63.949978,-0.06025,0.25506,3.935996715927532,225.516
64.000043,-0.06119,0.25402,3.9830333392687796,228.211
64.049977,-0.06181,0.25327,4.0212385965949355,230.4
64.099975,-0.06341,0.25133,4.0212385965949355,230.4
64.149988,-0.06612,0.24813,4.009475077436494,229.72600000000003
64.199966,-0.06821,0.24552,4.038883875332598,231.411
64.249976,-0.06918,0.24415,4.091784804960546,234.44199999999998
64.29998,-0.07055,0.24221,4.100598717683117,234.94699999999997
64.349966,-0.07299,0.23881,4.088852651817196,234.27400000000003
64.399985,-0.07579,0.23497,4.082970892237975,233.937
64.449974,-0.07773,0.23207,4.121176149564131,236.12600000000003
64.499965,-0.07873,0.23039,4.174094532484599,239.15800000000002
64.549977,-0.08007,0.2281,4.18290844520717,239.663
64.599969,-0.08229,0.22439,4.174094532484599,239.15800000000002
64.649977,-0.08377,0.2217,4.209367636667404,241.17900000000003
64.699983,-0.08469,0.21981,4.259336413152002,244.042
64.749977,-0.08526,0.21854,4.294609517334807,246.06300000000002
64.799976,-0.08588,0.21698,4.329882621517613,248.08400000000003
64.849973,-0.08682,0.21465,4.329882621517613,248.08400000000003
64.899965,-0.08839,0.21092,4.31518694921582,247.24200000000002
64.949982,-0.08957,0.20778,4.350460053398626,249.26300000000003
65.000049,-0.09012,0.20605,4.406310589462444,252.46299999999997
65.049974,-0.09049,0.20471,4.44158369364525,254.48400000000004
65.09998,-0.0912,0.20215,4.44453330008112,254.653
65.149977,-0.09232,0.19826,4.429837627779328,253.81100000000004
65.199982,-0.09312,0.19515,4.462161125526263,255.66300000000004
65.249979,-0.09351,0.19323,4.50919774886751,258.358
65.299978,-0.09379,0.19158,4.544470853050315,260.379
65.349965,-0.09396,0.19034,4.576811804089771,262.232
65.399975,-0.09429,0.18799,4.5738621976539,262.063
65.449979,-0.09496,0.18357,4.562098678495458,261.389
65.499981,-0.09533,0.18024,4.603253542257485,263.747
65.549975,-0.09544,0.17829,4.6561719251779525,266.779
65.599976,-0.09547,0.17633,4.697326788939979,269.137
65.649978,-0.09544,0.1748,4.729650286686914,270.989
65.699984,-0.0954,0.17228,4.729650286686914,270.989
65.749989,-0.09537,0.16809,4.717904220820992,270.316
65.799971,-0.09522,0.16475,4.759059084583018,272.674
65.849978,-0.09501,0.16252,4.806078254631745,275.368
65.899972,-0.09474,0.16059,4.847233118393771,277.726
65.949968,-0.09436,0.15768,4.844300965250421,277.558
66.000027,-0.09383,0.15338,4.83548705252785,277.053
66.049984,-0.09325,0.14994,4.879574069433227,279.579
66.099979,-0.09276,0.14776,4.932474999061175,282.61
66.149968,-0.09188,0.1441,4.9471881246554865,283.453
66.199985,-0.09089,0.13988,4.944238518219616,283.284
66.249979,-0.08996,0.13666,4.991275141560863,285.979
66.299966,-0.08928,0.13468,5.047125677624682,289.179
66.349979,-0.08806,0.13141,5.067703109505695,290.358
66.399975,-0.08651,0.12722,5.067703109505695,290.358
66.449985,-0.08473,0.12252,5.073584869084916,290.695
66.499982,-0.08329,0.11919,5.120604039133644,293.389
66.549976,-0.0824,0.11745,5.185285941212554,297.095
66.59998,-0.08079,0.11451,5.214677285816138,298.779
66.649976,-0.07867,0.11073,5.223491198538709,299.284
66.699974,-0.07605,0.10612,5.22937295811793,299.621
66.749977,-0.07424,0.1033,5.282291341038398,302.653
66.799982,-0.07276,0.10127,5.341074030245568,306.021
66.849982,-0.07136,0.09952,5.388110653586814,308.716
66.89998,-0.0694,0.09716,5.405738479031957,309.726
66.949974,-0.06672,0.09394,5.405738479031957,309.726
67.000037,-0.06465,0.09167,5.452775102373204,312.421
67.049983,-0.06346,0.0905,5.505693485293672,315.453
67.099977,-0.06144,0.08856,5.517439551159594,316.126
67.149971,-0.05903,0.08624,5.517439551159594,316.126
67.199973,-0.05577,0.08318,5.529203070318037,316.8
67.249974,-0.05332,0.0811,5.579171846802634,319.663
67.299979,-0.0506,0.07891,5.605631038262867,321.179
67.349976,-0.04655,0.07571,5.6144449509854395,321.684
67.399979,-0.04233,0.0725,5.632090229723102,322.695
67.449979,-0.03805,0.06935,5.649718055168244,323.705
67.49998,-0.03526,0.0675,5.696754678509492,326.4
67.549978,-0.03219,0.06556,5.720264263533855,327.747
67.59998,-0.02829,0.06312,5.723213869969726,327.916
67.649986,-0.02411,0.06058,5.737909542271518,328.758
67.699988,-0.01954,0.05788,5.74965560813744,329.431
67.749977,-0.01494,0.05524,5.7614191272958815,330.105
67.799984,-0.01067,0.05286,5.776114799597674,330.947
67.849979,-0.006,0.05034,5.787878318756115,331.621
67.899971,-0.00142,0.04795,5.802573991057908,332.463
67.949971,0.00319,0.04563,5.8172696633597,333.305
68.000027,0.00784,0.04338,5.831965335661492,334.147
68.049984,0.01239,0.04124,5.843728854819934,334.821
68.099973,0.01683,0.0392,5.852542767542506,335.326
68.149973,0.0213,0.03723,5.867238439844298,336.16800000000006
68.199982,0.02566,0.03534,5.873120199423519,336.505
68.249984,0.03014,0.0334,5.876069805859388,336.674
68.299986,0.03452,0.03155,5.88193411214609,337.01
68.349985,0.03864,0.02983,5.88781587172531,337.347
68.399979,0.04303,0.02802,5.893697631304533,337.684
68.449973,0.04717,0.02635,5.899579390883753,338.021
68.499977,0.05119,0.02474,5.902511544027104,338.189
68.549976,0.05535,0.02311,5.908393303606324,338.526
68.599981,0.05965,0.02146,5.917207216328896,339.031
68.649982,0.0637,0.01992,5.920156822764766,339.20000000000005
68.699984,0.06775,0.0184,5.923088975908116,339.368
68.749984,0.07168,0.01694,5.928970735487337,339.70500000000004
68.799984,0.07413,0.01593,5.890765478161182,337.516
68.849981,0.07426,0.01587,5.834914942097362,334.316
68.899969,0.07489,0.01557,5.837847095240713,334.484
68.949976,0.07704,0.01456,5.846661007963284,334.989
69.000035,0.0802,0.0131,5.849610614399155,335.158
69.049983,0.08387,0.01138,5.846661007963284,334.989
69.099984,0.08742,0.00973,5.846661007963284,334.989
69.149997,0.09134,0.00791,5.849610614399155,335.158
69.199983,0.09516,0.00618,5.855492373978376,335.495
69.24997,0.09885,0.00451,5.858424527121727,335.66300000000007
69.299973,0.1011,0.00339,5.8231514229389205,333.642
69.349982,0.10272,0.00257,5.814337510216349,333.137
69.399968,0.10534,0.00127,5.8231514229389205,333.642
69.449972,0.10873,-0.00039,5.826101029374791,333.811
69.499983,0.11237,-0.00217,5.829033182518142,333.979
69.549978,0.11458,-0.00335,5.793760078335337,331.958
69.599982,0.11618,-0.00422,5.784946165612765,331.453
69.649972,0.11865,-0.00553,5.796692231478686,332.126
